P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,SMILES,PICS
2,1,0,0,0,0,1,0,1,3,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,4,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,5,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,6,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,7,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,8,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,9,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,10,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,11,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,12,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,13,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,14,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,15,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,0,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,1,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,2,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,3,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,4,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,5,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,6,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,7,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,8,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,0,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,1,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,2,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,3,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,4,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,5,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,6,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,7,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,8,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,9,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,10,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,11,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,12,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,13,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,0,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,1,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,2,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,3,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,4,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,5,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,6,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,7,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,8,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,9,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,10,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,11,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,12,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,13,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,14,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,15,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,16,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,7,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,8,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,9,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,10,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,12,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,13,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,14,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,15,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,16,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,17,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,18,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,19,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,20,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,21,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,22,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,7,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,8,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,9,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,10,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,12,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,13,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,14,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,15,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,16,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,17,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,18,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,19,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,7,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,8,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,9,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,10,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,12,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,13,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,14,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,15,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,16,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,17,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,18,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,19,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,20,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,21,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,7,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,8,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,9,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,10,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,12,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,13,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
